Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
recN,DNA repair protein,96.15580453,185.9900181,36.2663288,0.194990727,-2.35852258,1.19E-05,0.00027452,Downregulated
repA2,DNA replication,422.5476552,823.5700893,155.1993658,0.188447065,-2.407768772,8.46E-29,5.54E-26,Downregulated
repA3,Not found,39.20446808,67.6591105,20.23470647,0.299068467,-1.741452289,8.85E-06,0.000211617,Downregulated
rhaR,L-rhamnose operon transcriptional activator,34.96790844,62.6964106,16.48224034,0.262889696,-1.927470497,0.000509416,0.006767064,Downregulated
rhuM,putative DNA-binding protein,71.33529287,124.3040521,36.02278671,0.289795756,-1.78689163,0.000550881,0.007273635,Downregulated
rluB,putative ribosomal large subunit pseudouridine synthase B,72.95307103,132.9359566,32.96448068,0.247972644,-2.01174712,2.67E-05,0.000543891,Downregulated
rnpA,"RNase P, protein component",161.5210273,319.6626513,56.09327791,0.175476483,-2.510650396,5.52E-05,0.001036448,Downregulated
rnt,ribonuclease T,86.27059351,149.1294877,44.36466402,0.29749089,-1.749082606,2.70E-12,2.49E-10,Downregulated
rob,right origin-binding protein,194.9706492,379.271418,72.10346991,0.190110476,-2.395090059,0.000140453,0.002303521,Downregulated
rplC,50S ribosomal subunit protein L3,534.9835323,135.1222945,801.5576909,5.932090583,2.568540628,0.005427652,0.047648385,Upregulated
rpmH,50s ribosomal protein l34,141.0213839,272.8022726,53.16745808,0.194893751,-2.359240264,0.000316882,0.004621956,Downregulated
rpsL,30S ribosomal subunit protein S12,393.1814489,700.92203,188.0210615,0.268248184,-1.898359692,3.85E-14,5.25E-12,Downregulated
rsD,putative regulatory protein,25.21511697,51.12116439,7.944418691,0.155403712,-2.685907133,0.004543215,0.040926428,Downregulated
ruvC,Crossover junction endodeoxyribonuclease ruvC,18.2750808,4.889858505,27.19856233,5.562239132,2.47566577,1.19E-07,4.54E-06,Upregulated
samB,putative transposase,435.8026864,765.2552788,216.1676248,0.282477796,-1.823790623,0.002939081,0.028685606,Downregulated
sanA,vancomycin resistance protein,46.35918288,82.49357366,22.26958902,0.269955441,-1.889206803,0.000222018,0.003389267,Downregulated
sapC,peptide transport system permease protein SapC,23.91979041,9.478098693,33.5475849,3.539484656,1.823539321,2.62E-05,0.000537135,Upregulated
sbcD,exonuclease SbcD,42.0493131,73.03860778,21.38978332,0.292855847,-1.771737398,2.91E-08,1.24E-06,Downregulated
sciK,conserved hypothetical protein (SPI-6 associated),9.743523331,1.352614982,15.33746223,11.33911899,3.503236647,4.18E-05,0.000812928,Upregulated
sdaC,putative L-serine dehydratase,39.12468303,17.32155172,53.6601039,3.097880881,1.631281671,8.58E-06,0.000205809,Upregulated
sdhC,succinate dehydrogenase cytochrome b-556 subunit,250.0270455,529.6702984,63.59821018,0.120071317,-3.058036541,0.002695984,0.026792109,Downregulated
sdiA,cell-division regulatory protein,56.62146333,104.682795,24.58057556,0.234810081,-2.090433747,7.37E-05,0.001328813,Downregulated
secF,protein-export membrane protein SecF,74.76930935,29.07502458,105.2321659,3.619331966,1.855723438,4.01E-13,4.53E-11,Upregulated
sfsA,Sugar fermentation stimulation protein homolog.,68.14207882,134.35899,23.99747134,0.178607113,-2.485138556,2.64E-06,7.71E-05,Downregulated
sgaU,L-ribulose 5-phosphate epimerase,19.40906448,3.63125375,29.92760497,8.24167272,3.042937175,7.69E-07,2.50E-05,Upregulated
siiA,type I secretion-related protein,40.96043417,100.8826476,1.012291903,0.010034351,-6.63890887,0.010840896,0.083722908,Downregulated
sinR,LysR-family transcriptional regulator (SPI-6 associated),100.7341418,185.9166918,43.94577508,0.236373478,-2.080859925,0.000917959,0.010950302,Downregulated
sipA,pathogenicity island 1 effector protein,503.9793472,1172.509804,58.29237573,0.049715896,-4.330148976,0.000167767,0.002666759,Downregulated
sipD,pathogenicity island 1 effector protein,180.3479112,412.9422263,25.2850344,0.061231409,-4.029584306,0.000264328,0.003943245,Downregulated
SL0018,putative chitinase,41.91375653,74.61561281,20.11251901,0.269548399,-1.891383752,0.000554545,0.00729117,Downregulated
SL0039,possible sulfatase,66.68118215,116.3661299,33.55788364,0.288381883,-1.793947563,8.79E-14,1.07E-11,Downregulated
SL0042,putative glycosyl hydrolase,36.1326238,15.93060317,49.60063755,3.113544227,1.638557773,0.000339815,0.004901869,Upregulated
SL0083A,putative membrane protein (pseudogene),37.88377276,11.04671275,55.77514611,5.049026565,2.336005268,0.010721599,0.083095568,Upregulated
SL0084,putative sulfatase,209.0409433,457.0811543,43.68080266,0.095564655,-3.387379065,0.000354505,0.005063713,Downregulated
SL0160,HNH endonuclease,382.4158913,848.5437531,71.66398349,0.08445526,-3.565668907,4.91E-05,0.000938367,Downregulated
SL0234,putative secreted chitinase,43.21034622,19.5306137,58.99683457,3.020736341,1.594900267,2.29E-05,0.000476953,Upregulated
SL0286A,conserved hypothetical protein (SPI-6 associated),57.95226311,102.5643764,28.21085423,0.275055094,-1.862207472,0.000170491,0.002703493,Downregulated
SL0339,possible transmembrane regulator,84.57104935,178.6824695,21.83010259,0.122172604,-3.033007283,1.76E-05,0.00038972,Downregulated
SL0347,putative cation efflux pump,6.917399199,1.449889816,10.56240545,7.284971134,2.864923256,0.005416238,0.047612003,Upregulated
SL0409,conserved hypothetical protein,52.24365122,96.3776818,22.82096417,0.236786814,-2.078339354,2.20E-08,9.88E-07,Downregulated
SL0415,putative oxidoreductase,98.90870429,186.7985161,40.31549641,0.21582343,-2.212076603,0.000435682,0.005944331,Downregulated
SL0472,conserved hypothetical protein,88.86190898,148.3821495,49.1817486,0.33145327,-1.593122611,1.58E-05,0.000352063,Downregulated
SL0490,probable secreted protein,42.0053733,96.33241023,5.787348679,0.06007686,-4.05704679,0.000353494,0.005063713,Downregulated
SL0494,putative membrane protein,71.60046912,137.8058707,27.46353474,0.199291471,-2.327048123,4.05E-15,6.47E-13,Downregulated
SL0555,conserved hypothetical protein,88.68971826,179.8697639,27.90302116,0.155129025,-2.688459448,0.000128367,0.002122924,Downregulated
SL0640,putative sigma-54 dependent transcriptional regulator,136.1986509,316.0195897,16.31802507,0.051636119,-4.275475625,7.19E-21,2.94E-18,Downregulated
SL0642,conserved hypothetical protein,88.13384636,175.9037088,29.62060475,0.168391019,-2.5701129,0.003468213,0.032587268,Downregulated
SL0736,putative exported protein,95.5958087,201.7211998,24.84554797,0.123167758,-3.021303445,0.000333759,0.004835808,Downregulated
SL0746,conserved hypothetical protein,17.61646586,3.474195948,27.04464579,7.78443306,2.960591972,4.43E-07,1.51E-05,Upregulated
SL0757,putative membrane protein,46.82408433,84.97553584,21.38978332,0.251716957,-1.990125686,2.57E-08,1.12E-06,Downregulated
SL0818,conserved hypothetical protein,78.29113334,170.1452646,17.05504582,0.100238146,-3.318496464,0.010106205,0.079454429,Downregulated
SL0836,putative inner membrane protein,112.2917912,234.104206,31.08351466,0.132776404,-2.912929309,0.001007203,0.011884997,Downregulated
SL0847,putative membrane protein,88.32611716,166.8132583,36.00135639,0.215818315,-2.212110791,0.011815229,0.089557794,Downregulated
SL0858,putative membrane protein,27.29356139,51.11818035,11.41048208,0.223217689,-2.163476736,0.013402698,0.0988449,Downregulated
SL0868,probable lipoprotein,314.1839011,727.116582,38.89544715,0.053492725,-4.224513499,1.22E-45,7.99E-42,Downregulated
SL0876,prismane protein homolog (hybrid-cluster protein),111.116734,26.93936512,167.2349799,6.207829293,2.634088886,0.000101248,0.001735793,Upregulated
SL0908,putative conserved hypothetical protein,45.28973261,84.82031379,18.93601183,0.223248547,-2.163277308,0.011263244,0.086272496,Downregulated
SL0938,putative transcriptional regulator,30.60201123,53.30010542,15.46994844,0.290242361,-1.784669998,0.000373348,0.005292335,Downregulated
SL0958,Gifsy-2 bacteriophage protein,17.69710366,32.32613111,7.944418691,0.245758413,-2.024687288,0.000779479,0.009595506,Downregulated
SL0988,putative Tail Fiber Protein,48.46859068,22.67549329,65.66398894,2.895813031,1.533968457,8.03E-06,0.000194682,Upregulated
SL0992,transposase (remnant),14.61389201,2.947065312,22.39177648,7.59799126,2.925618052,1.37E-09,8.25E-08,Upregulated
SL1019,conserved hypothetical protein,69.51824412,136.5118402,24.85584671,0.182078321,-2.457368933,1.09E-05,0.0002559,Downregulated
SL1020,conserved hypothetical protein,62.13469845,108.2985674,31.35878582,0.289558639,-1.788072553,8.03E-05,0.001421276,Downregulated
SL1031,conserved hypothetical protein,399.2287677,954.4989711,29.04863212,0.030433382,-5.038201508,0.00776076,0.064254382,Downregulated
SL1065,putative transcriptional regulator,284.9672857,547.6679021,109.8335415,0.200547706,-2.31798263,0.001334351,0.014937891,Downregulated
SL1066,putative sodium/glucose cotransporter,56.64437385,104.9709461,24.42665903,0.232699237,-2.103461616,0.009737098,0.077280683,Downregulated
SL1073,conserved hypothetical protein,67.7022215,130.2379191,26.01175641,0.199724908,-2.323913831,1.06E-12,1.08E-10,Downregulated
SL1075,putative membrane protein,54.40328174,14.5845174,80.94912463,5.550346466,2.472577831,1.09E-20,3.95E-18,Upregulated
SL1098,conserved hypothetical protein,179.8426548,377.6142229,47.99494269,0.127100463,-2.975958805,1.64E-09,9.68E-08,Downregulated
SL1149,putative secreted protein,77.99176303,175.4705903,13.0058782,0.074119989,-3.753993524,1.85E-05,0.00040501,Downregulated
SL1150,putative TetR-family regulatory protein,508.977692,1201.080149,47.57605374,0.039611057,-4.657953006,1.13E-35,1.48E-32,Downregulated
SL1177,predicted bacteriophage protein,89.61751838,185.6866402,25.57143714,0.137712854,-2.860264871,7.33E-09,3.72E-07,Downregulated
SL1187,putative heat shock protein,372.566335,788.1699782,95.49723956,0.121163254,-3.044975861,0.007911887,0.065415568,Downregulated
SL1195,putative ABC transport ATP-binding subunit,26.2642391,7.962457832,38.46542662,4.830848393,2.272276577,4.37E-05,0.000846547,Upregulated
SL1202,hypothetical protein,223.4686574,531.1577302,18.34260887,0.034533262,-4.855869587,1.11E-38,3.64E-35,Downregulated
SL1207,conserved hypothetical protein,9.307575468,3.116339835,13.43506589,4.311168422,2.108078925,0.010781288,0.083459406,Upregulated
SL1213,predicted bacteriophage protein,69.90251667,140.0321996,23.14939471,0.165314797,-2.596712228,3.53E-06,9.75E-05,Downregulated
SL1218,conserved hypothetical membrane protein,170.9868838,350.93493,51.02151966,0.145387407,-2.782025777,2.21E-10,1.52E-08,Downregulated
SL1227,conserved hypothetical protein,28.52036526,53.7401378,11.70718356,0.217848038,-2.198605977,0.010006334,0.079048828,Downregulated
SL1231,putative nitroreductase,46.46737451,93.62274325,15.03046201,0.16054285,-2.638969682,0.000110589,0.001876284,Downregulated
SL1235,putative exported protein,82.50725057,178.5078902,18.50682414,0.103675104,-3.269858596,8.20E-12,7.16E-10,Downregulated
SL1236,putative MutT-family protein,42.95225109,83.73065284,15.76664992,0.188302006,-2.408879724,0.000490242,0.006538891,Downregulated
SL1244,conserved hypothetical protein,67.08749805,131.70709,24.00777008,0.182281532,-2.455759697,0.000203494,0.003165757,Downregulated
SL1259,conserved hypothetical protein,98.47759545,180.7358263,43.63877486,0.241450606,-2.050200008,0.004435192,0.040008365,Downregulated
SL1280,conserved hypothetical protein,27.74248723,61.12024727,5.4906472,0.089833524,-3.476602261,4.18E-05,0.000812928,Downregulated
SL1304,conserved hypothetical protein,29.39020626,13.16885485,40.20444053,3.052994433,1.610224959,1.95E-07,7.06E-06,Upregulated
SL1309,putative exported protein,16.58292328,28.65057572,8.537821648,0.297998258,-1.746624199,0.00721284,0.060251133,Downregulated
SL1315,hypothetical protein,29.57013979,53.12896912,13.86425358,0.260954688,-1.938128773,9.59E-06,0.000228341,Downregulated
SL1322,conserved hypothetical protein,194.9991212,331.167992,104.219874,0.314703946,-1.667932825,0.00078615,0.009600599,Downregulated
SL1344_1330A,conserved hypothetical protein,73.08448009,151.9140883,20.53140795,0.135151441,-2.8873512,5.07E-12,4.55E-10,Downregulated
SL1412,putative conserved membrane protein,40.58897103,98.43555186,2.024583806,0.020567608,-5.603482198,3.99E-08,1.65E-06,Downregulated
SL1430,putative exported protein,38.84488992,89.52003552,5.061459514,0.056539963,-4.144585246,4.44E-13,4.84E-11,Downregulated
SL1431,conserved hypothetical protein,51.18449284,85.24749214,28.47582664,0.334037119,-1.581919669,9.41E-07,2.99E-05,Downregulated
SL1433,putative secreted protein,76.46905893,151.2970538,26.58372904,0.17570553,-2.508768495,1.79E-07,6.56E-06,Downregulated
SL1439,conserved hypothetical protein,70.582029,144.1395227,21.54369985,0.14946421,-2.742128033,0.000217604,0.003337446,Downregulated
SL1440,putative regulatory protein,96.42727983,198.7995118,28.17912516,0.14174645,-2.818615486,3.92E-05,0.000766674,Downregulated
SL1457,putative membrane protein,44.79724859,82.91317671,19.38662984,0.233818442,-2.096539368,1.72E-09,1.01E-07,Downregulated
SL1480,plasmid stability protein,50.8637872,113.2793499,9.253412072,0.081686663,-3.613755643,2.56E-12,2.40E-10,Downregulated
SL1482,conserved hypothetical protein,44.54662876,75.35491678,24.00777008,0.318595934,-1.65020024,0.003173709,0.030520737,Downregulated
SL1506,putative regulatory protein,30.11191271,63.99148715,7.525529746,0.117602045,-3.088014948,3.06E-10,2.05E-08,Downregulated
SL1522,putative membrane protein,23.01946624,46.91960063,7.08604332,0.151025227,-2.727138543,0.006434427,0.054655077,Downregulated
SL1523,conserved hypothetical protein,39.90662994,89.36838467,6.932126788,0.077567999,-3.688394601,2.64E-16,5.91E-14,Downregulated
SL1527,putative inner membrane protein,28.57139666,54.31276852,11.41048208,0.21008839,-2.250931659,0.012436141,0.09318568,Downregulated
SL1535,putative DNA-binding protein,16.97061149,32.02833853,6.932126788,0.21643729,-2.207979014,0.000226898,0.003455705,Downregulated
SL1542,conserved hypothetical protein,28.20174513,54.03242124,10.9812944,0.203235283,-2.298777212,4.92E-06,0.00012799,Downregulated
SL1543,putative phosphotransferase enzyme,7.464209046,14.97986538,2.453771491,0.163804642,-2.60995185,0.004991343,0.044278388,Downregulated
SL1559,conserved hypothetical protein,122.8543435,260.2964094,31.22629961,0.119964389,-3.059321889,0.006626917,0.055855446,Downregulated
SL1583,putative multidrug transporter,180.5848972,410.2669409,27.46353474,0.066940648,-3.90097368,1.45E-11,1.15E-09,Downregulated
SL1584,putative integrase/transposase (remnant),72.56367357,139.1250481,28.1894239,0.202619329,-2.303156287,0.002448448,0.02489889,Downregulated
SL1585,conserved hypothetical protein,90.46704325,157.0133405,46.10284509,0.293623745,-1.767959452,0.001005886,0.011884997,Downregulated
SL1588,putative chemo-receptor protein,39.42712128,84.24263287,9.550113551,0.113364377,-3.140960734,0.002002586,0.020950373,Downregulated
SL1594,putative membrane protein,67.25614958,125.6575088,28.32191011,0.225389715,-2.14950641,4.58E-09,2.40E-07,Downregulated
SL1627,conserved hypothetical protein,48.96651974,105.9443578,10.9812944,0.103651526,-3.270186732,0.000575572,0.00750881,Downregulated
SL1636,putative regulatory protein,90.22055929,186.7491903,25.86813862,0.138518076,-2.851853836,1.89E-07,6.87E-06,Downregulated
SL1649,hypothetical oxidoreductase,34.09807941,68.77325694,10.9812944,0.159673904,-2.646799551,0.00557387,0.048736017,Downregulated
SL1652,conserved hypothetical protein,51.68964922,91.31201956,25.27473566,0.276795276,-1.853108774,9.93E-09,4.86E-07,Downregulated
SL1661,conserved hypothetical protein,18.05227419,42.09380977,2.024583806,0.048096949,-4.377910821,0.006459317,0.05479542,Downregulated
SL1664,conserved hypothetical protein,45.26959139,83.49784578,19.78408846,0.236941304,-2.077398381,0.000354901,0.005063713,Downregulated
SL1686,Hypothetical UPF0225 protein.,72.51040517,132.7193964,32.37107772,0.243906155,-2.035601927,0.000141936,0.002312278,Downregulated
SL1696,putative invasin,48.18301297,88.17412812,21.52226953,0.24408826,-2.034525187,5.10E-05,0.000965157,Downregulated
SL1709,putative sulphate transporter,207.4707626,443.2180126,50.30592923,0.113501545,-3.139216158,1.43E-05,0.000321392,Downregulated
SL1713,conserved hypothetical protein,88.03502771,166.284264,35.86887018,0.215708145,-2.21284744,5.14E-06,0.000132574,Downregulated
SL1715,hydrogenase-1 large chain (nifE hydrogenase),20.01156101,6.854662235,28.78282686,4.199014608,2.070050807,0.013302978,0.098242584,Upregulated
SL1726,conserved hypothetical protein,54.16213045,112.3991328,15.33746223,0.136455343,-2.873499208,6.86E-07,2.27E-05,Downregulated
SL1740,putative hydrolase,30.56191647,62.73885048,9.110627126,0.145215079,-2.783736826,5.03E-07,1.70E-05,Downregulated
SL1786,hypothetical protein,81.5507332,148.1576313,37.1461345,0.250720359,-1.995848944,0.002983525,0.028989772,Downregulated
SL1864,conserved hypothetical protein,34.00983807,71.14447707,9.253412072,0.13006508,-2.942694422,0.004903293,0.043689342,Downregulated
SL1886,transposase,21.05097691,8.379816346,29.49841728,3.520174675,1.815647019,0.000825606,0.010009471,Upregulated
SL1916,conserved hypothetical protein,42.0121886,11.84421848,62.12416868,5.245104926,2.390971633,0.001345238,0.01500845,Upregulated
SL1932,putative bacteriophage protein,11.46479389,2.849790479,17.2081295,6.038384096,2.594162528,0.013129018,0.097595844,Upregulated
SL1935,putative bacteriophage baseplate protein,13.81230328,2.843541835,21.12481091,7.429048748,2.893177493,1.98E-05,0.000423883,Upregulated
SL1937,predicted bacteriophage protein,30.26575539,14.07016462,41.0628159,2.918431803,1.545193356,1.53E-05,0.000343069,Upregulated
SL1947,capsid related protein,13.36247921,3.499190524,19.93800499,5.697890656,2.510427936,0.005606272,0.048953966,Upregulated
SL1948,putative peptidase,2.828709957,0.998023475,4.049167611,4.057186741,2.020479707,0.006260494,0.053497831,Upregulated
SL1949,putative portal protein,10.55064565,2.940816668,15.62386497,5.312764015,2.409462632,2.56E-05,0.000527651,Upregulated
SL1964,putative replication protein,8.511363211,2.397924138,12.58698926,5.249119043,2.392075316,0.00123617,0.014103972,Upregulated
SL1967,predicted bacteriophage protein,97.49217705,192.1369503,34.39566153,0.179016381,-2.481836486,0.001659619,0.017946518,Downregulated
SL1972,putative bacteriophage protein,10.97390805,3.355191144,16.05305265,4.784541913,2.258380803,0.000386598,0.005444793,Upregulated
SL1977,conserved hypothetical protein,234.4118813,499.712119,57.54505624,0.115156415,-3.118333311,1.48E-07,5.52E-06,Downregulated
SL1987,conserved hypothetical protein,50.05783551,108.8713765,10.84880819,0.099647938,-3.327016235,0.000185812,0.002911199,Downregulated
SL1988,conserved hypothetical protein,101.958081,228.4225293,17.64844877,0.077262295,-3.694091663,0.003855638,0.035514168,Downregulated
SL2154,FAA-hydrolase-family protein,14.01991484,4.252675181,20.53140795,4.827880588,2.271389993,2.05E-05,0.000433553,Upregulated
SL2163,putative oxidoreductase,60.19275861,121.4019518,19.38662984,0.159689606,-2.646657683,1.54E-07,5.70E-06,Downregulated
SL2208,putative lipopolysaccharide modification acyltransferase,65.24301283,126.2366687,24.58057556,0.194718189,-2.360540437,0.001030431,0.012137222,Downregulated
SL2211,predicted bacteriophage protein,67.10619289,6.712524626,107.3686384,15.9952692,3.999573368,0.00140194,0.015508963,Upregulated
SL2212,"bacteriophage prohead protease, HK97 family",26.1187083,1.587921119,42.47256642,26.74727726,4.741320135,0.002520569,0.025513454,Upregulated
SL2257,conserved hypothetical protein,17.04336775,3.361159221,26.1648401,7.7844691,2.960598651,0.00688396,0.057724785,Upregulated
SL2258,"putative 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",25.03180731,6.844868419,37.15643324,5.428363405,2.440517306,0.000621937,0.008033656,Upregulated
SL2264,conserved hypothetical protein,33.21648392,69.3752691,9.110627126,0.131323846,-2.928799193,0.00039587,0.005527832,Downregulated
SL2269,conserved hypothetical protein,72.7339749,14.87606133,111.3059173,7.482216884,2.903465785,1.31E-14,1.95E-12,Upregulated
SL2283,putative receptor/regulator protein,194.4520951,422.587972,42.36151054,0.100243058,-3.318425765,6.72E-13,6.98E-11,Downregulated
SL2310,putative transketolase N-terminal section,46.07393289,9.986763964,70.1320455,7.022499556,2.811984628,2.46E-19,7.31E-17,Upregulated
SL2328,putative amino acid transporter,21.86533889,48.58959582,4.049167611,0.083334046,-3.584950163,1.31E-07,4.97E-06,Downregulated
SL2330,putative transcriptional regulator,49.58491359,90.12829634,22.55599176,0.250265374,-1.998469399,0.004606021,0.041378374,Downregulated
SL2391,cell division protein,216.7332422,377.051897,109.854139,0.291350182,-1.779173881,2.29E-12,2.17E-10,Downregulated
SL2457,putative exported protein,125.9699265,272.2110762,28.47582664,0.104609361,-3.256916142,2.14E-09,1.23E-07,Downregulated
SL2507,putative RNA methyltransferase,322.6300153,668.0201801,92.36990545,0.138274124,-2.854396889,2.92E-13,3.35E-11,Downregulated
SL2537,putative transcriptional regulator,59.98388671,134.1161086,10.56240545,0.078755681,-3.666472196,1.79E-06,5.38E-05,Downregulated
SL2555,predicted bacteriophage protein,9.750194103,1.170562604,15.46994844,13.21582321,3.724194388,0.006591971,0.055632502,Upregulated
SL2560,predicted bacteriophage protein,5.905902119,1.528418717,8.824224387,5.77343387,2.529429647,0.00066747,0.008504405,Upregulated
SL2561,predicted bacteriophage protein,22.85225608,5.934606527,34.13068911,5.751129238,2.523845258,0.00132405,0.014876806,Upregulated
SL2577,putative bacteriophage encoded virulence protein,138.0006671,307.2406999,25.17397852,0.081935689,-3.609364197,0.012604819,0.094126521,Downregulated
SL2582,predicted bacteriophage protein,22.9176272,42.77016836,9.682599758,0.226386758,-2.143138521,0.00238203,0.024391054,Downregulated
SL2584,putative damage-inducible protein,28.13967941,67.31232281,2.024583806,0.030077462,-5.055173374,0.007294559,0.06062445,Downregulated
SL2594,predicted bacteriophage protein,1692.031986,4018.901861,140.7854028,0.035030814,-4.835231686,3.39E-05,0.000672377,Downregulated
SL2597A,predicted bacteriophage protein,15.97611316,5.21619083,23.14939471,4.437988461,2.149905916,0.000132541,0.002186419,Upregulated
SL2614,conserved hypothetical protein,34.1031049,79.18401082,4.049167611,0.051136177,-4.289511876,0.000878837,0.010560552,Downregulated
SL2644,predicted bacteriophage protein,369.3634316,820.4524691,68.63740652,0.083657993,-3.579352811,9.56E-08,3.70E-06,Downregulated
SL2659,conserved hypothetical protein,145.5424023,327.2160172,24.42665903,0.074649949,-3.743714913,1.65E-08,7.68E-07,Downregulated
SL2695,putative competence protein,73.63914136,123.8709317,40.15128114,0.324138041,-1.625319749,0.001148267,0.013333331,Downregulated
SL2715,hypothetical protein,129.7113028,319.7229434,3.036875709,0.00949846,-6.718090602,1.45E-08,6.80E-07,Downregulated
SL2726,conserved hypothetical protein,48.9953517,92.55047555,19.95860247,0.215650999,-2.213229698,4.67E-15,7.29E-13,Downregulated
SL2730,putative ATPase,182.2228597,349.333289,70.81590686,0.202717316,-2.302458764,4.83E-06,0.000127135,Downregulated
SL2732,putative transcriptional regulator,34.18648871,64.43896662,14.01817011,0.21754182,-2.200635322,3.29E-06,9.22E-05,Downregulated
SL2736,glucitol/sorbitol-specific phosphotransferase enzyme IIB component,14.13520521,1.289847975,22.6987767,17.59802484,4.137341608,1.14E-05,0.000267148,Upregulated
SL2738,putative hexulose 6 phosphate synthase,113.9608899,252.8175499,21.38978332,0.084605611,-3.563102842,3.39E-12,3.09E-10,Downregulated
SL2784,putative membrane protein,270.0430334,649.7404415,16.91142802,0.026027975,-5.263793112,9.50E-11,6.84E-09,Downregulated
SL2880,salmonella pathogenicity island 1 protein,110.1156257,251.2249334,16.04275391,0.063858128,-3.968985932,0.006365065,0.054206512,Downregulated
SL2884,salmonella pathogenicity island 1 protein,58.24237109,102.8921878,28.47582664,0.276754021,-1.853323819,0.013165936,0.097648598,Downregulated
SL2889,conserved hypotheticalprotein,9.337480855,1.657217337,14.45765653,8.724055807,3.124998999,0.002875992,0.028229976,Upregulated
SL2917,conserved hypothetical protein,15.4757157,2.049300709,24.42665903,11.91950939,3.57525295,4.50E-06,0.000120723,Upregulated
SL2920,hypothetical protein,22.43938052,7.541834712,32.37107772,4.292201959,2.10171796,1.41E-06,4.37E-05,Upregulated
SL2998,possible regulatory protein,25.50159872,52.48115028,7.515231005,0.143198672,-2.803909985,2.91E-05,0.000586207,Downregulated
SL3035,conserved hypothetical protein,52.04221093,93.23466398,24.58057556,0.263642024,-1.923347741,1.70E-08,7.83E-07,Downregulated
SL3037,conserved hypothetical protein,62.26440675,111.1979643,29.64203508,0.266569944,-1.907413972,0.002842655,0.027952773,Downregulated
SL3043,putative membrane protein,47.41267705,82.55093373,23.9871726,0.290574213,-1.783021418,8.90E-05,0.001545458,Downregulated
SL3069,conserved hypothetical protein,40.89798101,70.16027755,21.38978332,0.304870278,-1.713732587,3.61E-07,1.25E-05,Downregulated
SL3086,conserved hypothetical protein,33.13395286,71.11698342,7.811932484,0.10984623,-3.186442745,4.52E-06,0.000120723,Downregulated
SL3096,arylsulfatase,66.06894689,120.9401894,29.48811854,0.243823982,-2.036088063,5.24E-06,0.000134536,Downregulated
SL3112,hypothetical protein,144.3401043,284.9308665,50.61292945,0.177632315,-2.493034033,0.007270173,0.060498557,Downregulated
SL3127,putative membrane protein,22.65187324,43.19461722,8.956710593,0.207357101,-2.269810643,3.27E-05,0.000651606,Downregulated
SL3129,hypothetical protein,72.72439349,167.4858134,9.550113551,0.057020433,-4.132377202,0.001348438,0.015018567,Downregulated
SL3137,probable AraC-family trancriptional regulatory protein,67.16254532,147.5074416,13.59928116,0.092193865,-3.439185438,1.71E-08,7.83E-07,Downregulated
SL3138,probable alcohol dehydrogenase,18.53025298,31.37212871,9.969002496,0.317766212,-1.653962364,0.009269708,0.074487504,Downregulated
SL3141,conserved hypothetical protein,71.63062309,138.7404638,26.89072926,0.193820379,-2.367207827,0.00969038,0.077131873,Downregulated
SL3149,possible AraC-family transcriptional regulator,30.59674555,12.71997254,42.51459423,3.342349528,1.740862612,0.0126756,0.094332392,Upregulated
SL3150,possible exported protein,28.54924803,53.38274062,11.9935863,0.22467161,-2.154110259,2.18E-05,0.000455962,Downregulated
SL3169,conserved hypothetical protein,169.9518618,293.4886309,87.59401583,0.298457952,-1.7444004,0.008612202,0.070268543,Downregulated
SL3198,probable membrane transport protein,131.2887778,226.7521272,67.64654494,0.29832816,-1.74502793,2.96E-06,8.35E-05,Downregulated
SL3205,conserved hypothetical protein,60.32562451,105.2943204,30.34649391,0.28820637,-1.79482587,0.000182395,0.002871485,Downregulated
SL3220,conserved hypothetical protein,46.72754482,21.45494153,63.575947,2.963230961,1.567171078,2.87E-06,8.22E-05,Upregulated
SL3224,probable carbohydrate kinase,60.14616127,147.3285275,2.024583806,0.013741967,-6.185267635,0.000215807,0.00332546,Downregulated
SL3242,conserved hypothetical protein,22.40429162,38.25122439,11.83966977,0.309523942,-1.691877086,0.006096531,0.052673063,Downregulated
SL3284,putative membrane protein,24.07407422,10.98478744,32.80026541,2.985971789,1.578200535,0.00050029,0.006659351,Upregulated
SL3297,conserved hypothetical protein,84.09966304,190.7403403,13.0058782,0.068186301,-3.874374272,4.64E-06,0.00012337,Downregulated
SL3312,putative GntR-family transcriptional regulator,93.30634032,174.311044,39.30320451,0.22547742,-2.148945129,0.002405399,0.024575602,Downregulated
SL3333,conserved hypothetical protein,46.99845661,106.2078469,7.525529746,0.070856627,-3.818953408,1.41E-11,1.14E-09,Downregulated
SL3360,putative exported protein,26.56350106,59.6912197,4.478355297,0.075025361,-3.736477837,0.011506372,0.087724367,Downregulated
SL3372,conserved hypothetical protein,93.16346493,166.5449475,44.24247656,0.265648867,-1.912407537,9.92E-08,3.82E-06,Downregulated
SL3429,conserved hypothetical protein,152.3269406,268.2901142,75.01815816,0.279615812,-1.838482149,2.27E-08,1.01E-06,Downregulated
SL3477,putative competence protein,25.42492524,50.75558062,8.537821648,0.168214442,-2.571626526,0.001646195,0.01784922,Downregulated
